,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,POSITION
21317,21317,Nicolas Batum,201587,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,23,11,2,7,4,8,0.5,3,5,0.6,0,0,,3,4,1,1,1,1,7,27.4,1.375,F,110.6,93.8,16.9,0.136,0.148,0.143,0.133,2.0,0.167,0.688,104.51,100.37,0.166,83.64,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard-Forward
21318,21318,Bogdan Bogdanović,203992,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,21,12,3,3,4,6,0.667,2,2,1.0,2,2,1.0,0,3,0,0,1,1,13,19.1,1.744,,124.4,97.7,26.7,0.0,0.143,0.079,0.167,3.0,0.174,0.872,96.48,100.83,0.134,84.03,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard
21319,21319,Georges Niang,1627777,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,13,0,1,0,0,5,0.0,0,3,0.0,0,0,,0,0,0,0,3,1,-20,-1.5,0.0,,63.0,137.0,-74.1,0.0,0.0,0.0,0.143,0.33,0.25,0.0,101.37,98.81,-0.176,82.34,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Forward
21320,21320,Ivica Zubac,1627826,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,30,18,2,6,8,9,0.889,0,0,,2,3,0.667,1,5,0,0,2,2,18,26.2,1.744,C,125.4,98.4,27.0,0.038,0.139,0.097,0.095,1.0,0.167,0.872,105.39,99.65,0.157,83.04,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Center
21321,21321,Trae Young,1629027,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,34,17,7,4,6,18,0.333,2,6,0.333,3,4,0.75,3,1,0,0,7,0,-15,25.3,0.86,G,93.3,114.9,-21.5,0.075,0.032,0.056,0.35,1.0,0.307,0.43,101.8,103.75,0.046,86.46,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Guard
21322,21322,Drew Eubanks,1629234,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,2,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,4,0.0,0.0,,100.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.69,121.85,0.0,101.54,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Forward-Center
21323,21323,Vít Krejčí,1630249,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,17,6,2,2,2,4,0.5,2,4,0.5,0,0,,0,2,0,1,1,0,-8,13.4,1.5,,111.4,130.6,-19.1,0.0,0.167,0.08,0.143,2.0,0.132,0.75,95.72,97.93,0.08,81.61,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Guard
21324,21324,Dyson Daniels,1630700,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,31,6,5,6,2,12,0.167,0,4,0.0,2,2,1.0,2,4,3,0,3,3,-3,26.7,0.466,G,107.7,110.6,-2.9,0.059,0.138,0.095,0.217,1.67,0.205,0.233,103.54,100.23,0.023,83.53,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Guard
21325,21325,Dominick Barlow,1631230,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,16,10,0,4,5,8,0.625,0,2,0.0,0,1,0.0,1,3,0,0,0,3,-7,14.8,1.185,,88.2,108.8,-20.6,0.063,0.214,0.133,0.0,0.0,0.205,0.592,93.06,99.82,0.102,83.18,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Forward
21326,21326,Mouhamed Gueye,1631243,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,11,5,0,4,2,4,0.5,1,1,1.0,0,0,,1,3,0,1,1,1,-7,11.8,1.25,F,68.0,92.3,-24.3,0.067,0.273,0.154,0.0,0.0,0.161,0.625,106.96,107.21,0.13,89.34,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Forward
21327,21327,Kobe Brown,1641738,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,2,0,1,1,0,0,,0,0,,0,0,,0,1,1,0,0,0,4,5.7,0.0,,100.0,40.0,60.0,0.0,0.5,0.25,0.333,0.0,0.0,0.0,99.69,121.85,0.25,101.54,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Forward
21328,21328,Cam Christie,1642353,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,2,2,1,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,0,4,4.7,2.0,,100.0,40.0,60.0,0.0,0.5,0.25,0.5,0.0,0.167,1.0,99.69,121.85,0.333,101.54,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard
21329,21329,Zaccharie Risacher,1642258,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,36,15,1,7,6,10,0.6,1,3,0.333,2,2,1.0,2,5,2,0,3,4,-8,27.9,1.379,F,102.6,116.2,-13.6,0.051,0.152,0.097,0.043,0.33,0.154,0.689,100.37,98.77,0.08,82.3,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Forward
21330,21330,Kawhi Leonard,202695,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,36,25,2,6,11,21,0.524,1,4,0.25,2,4,0.5,2,4,5,0,3,3,3,47.2,1.098,F,117.8,113.7,4.1,0.061,0.108,0.086,0.091,0.67,0.321,0.549,101.17,97.7,0.12,81.41,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Forward
21331,21331,Ben Simmons,1627732,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,17,2,4,2,1,4,0.25,0,0,,0,0,,0,2,2,0,0,0,10,16.4,0.5,,121.6,94.6,27.0,0.0,0.111,0.061,0.235,0.0,0.105,0.25,96.43,102.0,0.083,85.0,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard-Forward
21332,21332,Caris LeVert,1627747,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,21,12,2,4,4,9,0.444,2,4,0.5,2,2,1.0,0,4,2,1,0,2,-12,28.8,1.215,,102.2,131.8,-29.6,0.0,0.235,0.103,0.154,0.0,0.192,0.607,100.95,100.68,0.138,83.9,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Guard
21333,21333,Derrick Jones Jr.,1627884,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,23,14,0,2,5,10,0.5,0,4,0.0,4,5,0.8,1,1,1,1,0,3,12,22.4,1.148,,129.8,100.0,29.8,0.056,0.042,0.048,0.0,0.0,0.24,0.574,99.11,102.4,0.074,85.33,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Forward
21334,21334,Terance Mann,1629611,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,27,9,4,3,4,8,0.5,1,5,0.2,0,0,,0,3,0,0,0,3,-19,18.6,1.125,,96.5,134.5,-38.1,0.0,0.143,0.061,0.235,0.0,0.127,0.563,99.59,101.18,0.068,84.32,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Guard-Forward
21335,21335,Kris Dunn,1627739,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,22,0,1,3,0,4,0.0,0,1,0.0,0,0,,0,3,1,1,0,2,3,11.1,0.0,G,102.1,95.7,6.4,0.0,0.12,0.063,0.056,0.0,0.073,0.0,104.08,100.94,-0.006,84.12,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard
21336,21336,Onyeka Okongwu,1630168,ATL vs. LAC,ATL,1610612737,LAC,1,0,22400960,2025-03-14,L,32,18,3,10,6,10,0.6,0,1,0.0,6,6,1.0,4,6,1,3,0,1,-16,46.5,1.424,C,101.5,125.4,-23.9,0.111,0.214,0.156,0.158,0.0,0.165,0.712,105.31,101.61,0.181,84.68,"MAR 14, 2025",240,37,88,0.42,9,33,0.273,15,17,0.882,13,31,44,25,8,6,18,18,98,97.53184713375796,14.0,5.0,40.0,0.5465116279069767,1610612746,97.53184713375796,100.48,100.64,100.8,Forward-Center
21337,21337,James Harden,201935,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,36,25,7,8,8,14,0.571,4,8,0.5,5,6,0.833,0,8,2,2,6,2,24,51.1,1.502,G,123.7,92.1,31.6,0.0,0.186,0.108,0.25,1.17,0.256,0.751,103.56,100.5,0.191,83.75,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard
21338,21338,Patty Mills,201988,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,2,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,6,1.5,0.0,,120.0,0.0,120.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,103.78,116.76,0.111,97.3,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard
21339,21339,Amir Coffey,1629599,LAC @ ATL,LAC,1610612746,ATL,0,1,22400960,2025-03-14,W,23,12,3,1,5,9,0.556,2,3,0.667,0,0,,0,1,1,0,0,1,7,20.7,1.333,,125.0,110.4,14.6,0.0,0.048,0.026,0.15,0.0,0.184,0.667,95.6,99.24,0.1,82.7,"MAR 14, 2025",240,47,86,0.547,12,27,0.444,15,20,0.75,7,33,40,27,14,5,13,15,121,120.03968253968252,8.0,6.0,44.0,0.4204545454545454,1610612737,120.03968253968252,100.8,100.64,100.48,Guard-Forward
21340,21340,Dwight Powell,203939,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,20,1,2,2,0,1,0.0,0,0,,1,2,0.5,2,0,1,1,1,3,-19,11.4,0.532,C,92.9,141.5,-48.6,0.087,0.0,0.047,0.133,2.0,0.065,0.266,99.71,100.44,-0.006,83.7,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Forward-Center
21341,21341,Danté Exum,203957,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,7,2,0,0,1,3,0.333,0,0,,0,0,,0,0,0,0,0,0,-1,2.0,0.667,G,114.3,121.4,-7.1,0.0,0.0,0.0,0.0,0.0,0.214,0.333,105.82,101.05,0.0,84.21,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Guard
21342,21342,Fred VanVleet,1627832,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,25,8,3,7,3,8,0.375,2,4,0.5,0,0,,0,7,1,0,0,0,19,23.9,1.0,G,120.8,80.4,40.4,0.0,0.219,0.109,0.125,0.0,0.121,0.5,103.54,103.81,0.144,86.51,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Guard
21343,21343,Dillon Brooks,1628415,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,28,12,3,2,5,13,0.385,2,3,0.667,0,0,,0,2,0,0,0,1,21,18.9,0.923,F,120.3,86.2,34.1,0.0,0.059,0.03,0.12,0.0,0.186,0.462,103.45,101.37,0.068,84.48,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Guard-Forward
21344,21344,Jalen Green,1630224,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,32,23,5,9,9,19,0.474,4,8,0.5,1,2,0.5,1,8,1,2,2,2,27,48.3,1.157,G,123.5,83.8,39.7,0.028,0.2,0.118,0.192,2.5,0.272,0.578,104.25,102.53,0.177,85.45,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Guard
21345,21345,Jae'Sean Tate,1630256,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,7,2,1,5,1,3,0.333,0,0,,0,0,,1,4,0,0,1,0,1,8.5,0.667,,130.8,123.1,7.7,0.167,0.571,0.385,0.167,1.0,0.267,0.333,86.96,90.87,0.13,75.73,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Forward
21346,21346,Alperen Sengun,1630578,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,25,16,4,15,7,16,0.438,0,1,0.0,2,3,0.667,8,7,1,0,2,2,22,41.0,0.924,C,136.5,89.1,47.4,0.296,0.25,0.273,0.174,2.0,0.302,0.462,101.0,102.65,0.157,85.54,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Center
21347,21347,Max Christie,1631108,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,34,2,0,4,1,13,0.077,0,4,0.0,0,0,,0,4,0,0,0,0,-23,6.8,0.154,,90.7,123.0,-32.3,0.0,0.111,0.051,0.0,0.0,0.16,0.077,103.24,105.07,-0.037,87.56,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Guard
21348,21348,Nate Williams,1631466,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,7,0,1,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,0,0,1,2.7,0.0,,130.8,123.1,7.7,0.0,0.143,0.077,0.143,0.0,0.133,0.0,86.96,90.87,0.0,75.73,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Guard
21349,21349,Cam Whitmore,1641715,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,7,10,1,0,4,6,0.667,2,3,0.667,0,0,,0,0,0,0,0,0,1,11.5,1.667,,130.8,123.1,7.7,0.0,0.0,0.0,0.333,0.0,0.4,0.833,86.96,90.87,0.261,75.73,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Forward
21350,21350,Brandon Williams,1630314,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,26,25,2,4,11,14,0.786,2,4,0.5,1,1,1.0,0,4,1,0,1,2,-14,34.8,1.731,,101.8,134.6,-32.8,0.0,0.16,0.074,0.167,2.0,0.25,0.866,97.07,98.77,0.225,82.31,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Guard
21351,21351,Jeff Green,201145,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,15,0,1,4,0,0,,0,0,,0,0,,0,4,0,0,1,1,18,5.3,0.0,,150.0,91.7,58.3,0.0,0.222,0.125,0.05,1.0,0.025,0.0,107.11,109.8,0.038,91.5,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Forward
21352,21352,Klay Thompson,202691,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,26,5,3,9,2,16,0.125,0,3,0.0,1,1,1.0,3,6,0,0,1,1,-33,19.3,0.304,G,83.9,142.9,-58.9,0.094,0.2,0.145,0.188,3.0,0.288,0.152,103.76,103.32,-0.004,86.1,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Guard
21353,21353,Spencer Dinwiddie,203915,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,35,20,2,3,9,15,0.6,2,3,0.667,0,1,0.0,0,3,0,0,1,1,-29,25.6,1.295,,90.7,127.6,-37.0,0.0,0.086,0.039,0.1,2.0,0.203,0.648,103.89,104.64,0.098,87.2,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Guard
21354,21354,Aaron Holiday,1628988,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,16,13,4,3,5,9,0.556,3,5,0.6,0,0,,0,3,0,0,0,3,10,22.6,1.444,,144.1,111.4,32.7,0.0,0.176,0.094,0.286,0.0,0.225,0.722,99.88,102.43,0.147,85.36,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Guard
21355,21355,Caleb Martin,1628997,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,24,8,2,1,3,7,0.429,1,1,1.0,1,1,1.0,0,1,0,0,1,2,-17,11.2,1.075,,87.0,128.0,-41.0,0.0,0.038,0.018,0.133,2.0,0.14,0.538,104.22,105.76,0.042,88.14,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Forward
21356,21356,Jock Landale,1629111,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,23,6,0,5,3,4,0.75,0,0,,0,0,,3,2,1,0,1,3,15,14.0,1.5,,124.0,94.0,30.0,0.125,0.069,0.094,0.0,0.0,0.086,0.75,104.72,104.42,0.052,87.02,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Center
21357,21357,Naji Marshall,1630230,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,34,21,3,5,8,15,0.533,1,2,0.5,4,4,1.0,0,5,1,1,1,0,-30,36.5,1.253,F,90.5,131.1,-40.5,0.0,0.128,0.063,0.167,3.0,0.237,0.626,104.46,103.51,0.138,86.26,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Forward
21358,21358,Kessler Edwards,1630556,DAL @ HOU,DAL,1610612742,HOU,0,1,22400961,2025-03-14,L,35,12,0,6,4,10,0.4,2,5,0.4,2,2,1.0,1,5,1,4,1,2,-19,33.2,1.103,F,94.7,121.3,-26.6,0.026,0.139,0.08,0.0,0.0,0.152,0.551,103.3,103.79,0.069,86.49,"MAR 14, 2025",240,39,94,0.415,8,22,0.364,10,12,0.833,6,28,34,14,4,6,7,11,96,95.7319505384922,5.0,6.0,67.0,0.5142857142857142,1610612745,95.7319505384922,100.28000000000002,101.78000000000002,103.28000000000002,Forward
21359,21359,Jabari Smith Jr.,1631095,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,24,13,2,8,6,10,0.6,0,2,0.0,1,1,1.0,2,6,0,2,2,1,13,29.6,1.245,,117.0,89.1,27.9,0.08,0.188,0.14,0.111,1.0,0.203,0.623,108.46,107.63,0.147,89.69,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Forward
21360,21360,Tari Eason,1631106,HOU vs. DAL,HOU,1610612745,DAL,1,0,22400961,2025-03-14,W,31,30,2,8,11,15,0.733,2,3,0.667,6,6,1.0,2,6,1,2,1,0,37,50.6,1.701,F,147.1,90.0,57.1,0.063,0.176,0.121,0.069,2.0,0.217,0.85,105.51,106.44,0.228,88.7,"MAR 14, 2025",240,54,105,0.514,15,31,0.484,10,12,0.833,17,50,67,27,5,6,10,13,133,128.7761425251743,4.0,6.0,34.0,0.4148936170212766,1610612742,128.7761425251743,103.28000000000002,101.78000000000002,100.28000000000002,Forward
21361,21361,Chris Paul,101108,SAS vs. CHA,SAS,1610612759,CHA,1,0,22400964,2025-03-14,L,18,3,3,1,1,3,0.333,1,1,1.0,0,0,,0,1,0,0,2,2,-18,6.7,1.0,G,135.1,194.3,-59.2,0.0,0.111,0.04,0.158,1.5,0.122,0.5,100.5,98.74,0.008,82.29,"MAR 14, 2025",240,48,95,0.505,21,46,0.457,17,22,0.773,17,19,36,27,14,5,13,17,134,133.0949543106873,7.0,2.0,34.0,0.6,1610612766,133.0949543106873,100.68,102.02000000000002,103.36,Guard
21362,21362,Karl-Anthony Towns,1626157,NYK @ GSW,NYK,1610612752,GSW,0,1,22400974,2025-03-15,L,30,29,3,12,12,21,0.571,3,5,0.6,2,2,1.0,5,7,0,1,2,6,-1,48.9,1.325,C,108.9,112.7,-3.8,0.161,0.219,0.19,0.25,1.5,0.369,0.663,90.08,89.28,0.219,74.4,"MAR 15, 2025",240,37,86,0.43,9,24,0.375,11,13,0.846,13,36,49,20,6,6,13,16,94,102.48582642825993,7.0,5.0,45.0,0.3975903614457831,1610612744,102.48582642825993,91.71999999999998,91.7,91.68,Center-Forward
