NAME,CATEGORY,SIDE,BOOKMAKER,LINE,ODDS,fair_line,fair_odds,GAME_DATE
Dereck Lively II,assists,over,betrivers,2.5,-167,2.5,-139,2025-01-14
Dereck Lively II,assists,under,fanduel,2.5,-158,2.5,139,2025-01-14
Dereck Lively II,assists,under,betrivers,2.5,123,2.5,139,2025-01-14
Toumani Camara,points,under,fanduel,24.5,-114,24.5,-109,2025-01-15
Kris Murray,rebounds,over,fanduel,3.5,-122,3.5,-106,2025-01-15
Anfernee Simons,points,over,fanduel,10.5,-106,10.5,108,2025-01-15
Keon Johnson,rebounds,over,fanduel,3.5,-106,3.5,110,2025-01-15
Anfernee Simons,rebounds,under,fanduel,2.5,-122,2.5,-106,2025-01-15
Donovan Clingan,points,under,fanduel,3.5,116,3.5,131,2025-01-15
Kris Murray,points,over,fanduel,4.5,-112,4.5,102,2025-01-15
Donovan Clingan,points,over,fanduel,3.5,-154,3.5,-131,2025-01-15
Robert Williams III,points,under,fanduel,12.5,100,12.5,114,2025-01-15
Ben Simmons,assists,over,fanduel,12.5,144,10.5,104,2025-01-15
Scoot Henderson,points,under,fanduel,35.5,-108,34.0,100,2025-01-15
Keon Johnson,rebounds,under,fanduel,3.5,-125,3.5,-110,2025-01-15
Cameron Johnson,rebounds,over,fanduel,1.5,-122,1.5,-105,2025-01-15
Robert Williams III,points,over,fanduel,12.5,-132,12.5,-114,2025-01-15
Ben Simmons,points,under,fanduel,3.5,-125,6.5,100,2025-01-15
Scoot Henderson,assists,under,fanduel,6.5,100,6.5,100,2025-01-15
Shaedon Sharpe,assists,over,fanduel,1.5,110,2.0,100,2025-01-15
Keon Johnson,points,over,fanduel,14.5,116,17.5,104,2025-01-15
Shaedon Sharpe,rebounds,under,fanduel,2.5,-245,3.5,-104,2025-01-15
Ben Simmons,assists,under,fanduel,12.5,-194,10.5,-104,2025-01-15
Kris Murray,rebounds,under,fanduel,3.5,-108,3.5,106,2025-01-15
Scoot Henderson,rebounds,over,fanduel,4.5,225,3.5,104,2025-01-15
Deandre Ayton,points,over,fanduel,3.5,-112,5.5,102,2025-01-15
Toumani Camara,rebounds,over,fanduel,5.5,110,5.5,-103,2025-01-15
Anfernee Simons,points,under,fanduel,10.5,-125,10.5,-108,2025-01-15
Toumani Camara,rebounds,under,fanduel,5.5,-146,5.5,103,2025-01-15
Donovan Clingan,rebounds,under,fanduel,14.5,110,14.5,125,2025-01-15
Anfernee Simons,rebounds,over,fanduel,2.5,-108,2.5,106,2025-01-15
Cameron Johnson,rebounds,under,fanduel,1.5,-108,1.5,105,2025-01-15
Deandre Ayton,rebounds,over,fanduel,9.5,-152,9.5,-118,2025-01-15
Shaedon Sharpe,points,over,fanduel,23.5,134,16.5,100,2025-01-15
Ben Simmons,rebounds,over,fanduel,9.5,130,8.5,-104,2025-01-15
Scoot Henderson,rebounds,under,fanduel,4.5,-320,3.5,-104,2025-01-15
Robert Williams III,rebounds,under,fanduel,5.5,118,5.5,134,2025-01-15
Scoot Henderson,points,over,fanduel,35.5,-122,34.0,100,2025-01-15
Donovan Clingan,rebounds,over,fanduel,14.5,-146,14.5,-125,2025-01-15
Anfernee Simons,assists,over,fanduel,4.5,-102,4.5,106,2025-01-15
Deandre Ayton,points,under,fanduel,3.5,-118,5.5,-102,2025-01-15
Shaedon Sharpe,points,under,fanduel,23.5,-180,16.5,100,2025-01-15
Keon Johnson,points,under,fanduel,14.5,-154,17.5,-104,2025-01-15
Deandre Ayton,rebounds,under,fanduel,9.5,114,9.5,118,2025-01-15
Anfernee Simons,assists,under,fanduel,4.5,-130,4.5,-106,2025-01-15
Ben Simmons,rebounds,under,fanduel,9.5,-174,8.5,104,2025-01-15
Toumani Camara,points,over,fanduel,24.5,-114,24.5,109,2025-01-15
Shaedon Sharpe,rebounds,over,fanduel,2.5,178,3.5,104,2025-01-15
Kris Murray,points,under,fanduel,4.5,-118,4.5,-102,2025-01-15
Scoot Henderson,assists,over,fanduel,6.5,-132,6.5,100,2025-01-15
Shaedon Sharpe,assists,under,fanduel,1.5,-146,2.0,100,2025-01-15
Robert Williams III,rebounds,over,fanduel,5.5,-158,5.5,-134,2025-01-15
Ben Simmons,points,over,fanduel,3.5,-106,6.5,100,2025-01-15
Paul George,rebounds,under,fanduel,4.5,116,5.5,118,2025-01-15
Josh Hart,points,under,fanduel,10.5,-138,11.5,100,2025-01-15
Tyrese Maxey,assists,under,fanduel,5.5,120,6.5,-105,2025-01-15
Cameron Payne,points,over,fanduel,6.5,-110,6.5,104,2025-01-15
Mikal Bridges,rebounds,over,fanduel,3.5,-102,3.5,127,2025-01-15
OG Anunoby,points,over,fanduel,10.5,-112,13.5,-118,2025-01-15
Josh Hart,points,over,fanduel,10.5,104,11.5,100,2025-01-15
OG Anunoby,points,under,fanduel,10.5,-118,13.5,118,2025-01-15
Paul George,rebounds,over,fanduel,4.5,-154,5.5,-118,2025-01-15
Paul George,assists,under,fanduel,4.5,-104,5.0,100,2025-01-15
Paul George,points,over,fanduel,26.5,-102,21.5,100,2025-01-15
Jalen Brunson,points,under,fanduel,28.5,100,27.5,100,2025-01-15
Mikal Bridges,points,under,fanduel,23.5,-112,19.5,-181,2025-01-15
Mikal Bridges,rebounds,under,fanduel,3.5,-130,3.5,-127,2025-01-15
Mikal Bridges,assists,under,fanduel,2.5,-110,2.5,104,2025-01-15
Mikal Bridges,points,over,fanduel,23.5,-118,19.5,181,2025-01-15
Paul George,assists,over,fanduel,4.5,-128,5.0,100,2025-01-15
Cameron Payne,points,under,fanduel,6.5,-120,6.5,-104,2025-01-15
Tyrese Maxey,assists,over,fanduel,5.5,-160,6.5,105,2025-01-15
Tyrese Maxey,points,over,fanduel,23.5,102,26.5,-106,2025-01-15
Paul George,points,under,fanduel,26.5,-130,21.5,100,2025-01-15
Tyrese Maxey,points,under,fanduel,23.5,-136,26.5,106,2025-01-15
Mikal Bridges,assists,over,fanduel,2.5,-120,2.5,-104,2025-01-15
Tyrese Maxey,rebounds,over,fanduel,3.5,-148,4.0,100,2025-01-15
Jalen Brunson,points,over,fanduel,28.5,-132,27.5,100,2025-01-15
Tyrese Maxey,rebounds,under,fanduel,3.5,112,4.0,100,2025-01-15
Al Horford,rebounds,under,fanduel,4.5,-112,4.5,102,2025-01-15
Al Horford,rebounds,under,draftkings,2.5,-198,4.5,102,2025-01-15
Payton Pritchard,points,over,draftkings,20.5,135,13.5,100,2025-01-15
Chris Boucher,points,under,fanduel,7.5,102,9.5,103,2025-01-15
Payton Pritchard,assists,under,fanduel,3.5,-136,3.5,-106,2025-01-15
Payton Pritchard,assists,under,draftkings,4.5,-475,3.5,-106,2025-01-15
Derrick White,assists,over,fanduel,3.5,-125,3.0,100,2025-01-15
Kristaps Porzingis,points,over,draftkings,18.5,150,19.5,121,2025-01-15
Jaylen Brown,points,under,fanduel,11.5,-125,15.5,-111,2025-01-15
Jaylen Brown,points,under,espnbet,11.5,-150,15.5,-111,2025-01-15
Jaylen Brown,points,under,draftkings,10.5,135,15.5,-111,2025-01-15
Jakob Poeltl,rebounds,under,fanduel,11.5,100,11.5,114,2025-01-15
Jakob Poeltl,rebounds,under,draftkings,10.5,-550,11.5,114,2025-01-15
Jayson Tatum,rebounds,under,fanduel,10.5,162,10.5,-121,2025-01-15
Jayson Tatum,rebounds,under,draftkings,10.5,-370,10.5,-121,2025-01-15
Bruce Brown,rebounds,under,fanduel,2.5,-102,2.5,112,2025-01-15
Jrue Holiday,points,under,fanduel,9.5,118,10.5,-105,2025-01-15
Jrue Holiday,points,under,draftkings,12.5,-200,10.5,-105,2025-01-15
RJ Barrett,points,under,fanduel,22.5,-136,21.5,100,2025-01-15
RJ Barrett,points,under,espnbet,22.5,-160,21.5,100,2025-01-15
RJ Barrett,points,under,draftkings,22.5,-188,21.5,100,2025-01-15
Davion Mitchell,assists,over,fanduel,3.5,-192,3.5,-131,2025-01-15
Jaylen Brown,assists,over,fanduel,5.5,950,5.0,100,2025-01-15
Jaylen Brown,assists,over,draftkings,4.5,3000,5.0,100,2025-01-15
Jakob Poeltl,points,over,fanduel,16.5,-106,14.5,165,2025-01-15
Jakob Poeltl,points,over,draftkings,16.5,114,14.5,165,2025-01-15
RJ Barrett,assists,under,fanduel,8.5,116,6.5,-116,2025-01-15
RJ Barrett,assists,under,draftkings,8.5,-975,6.5,-116,2025-01-15
Scottie Barnes,points,over,fanduel,18.5,130,18.5,146,2025-01-15
Scottie Barnes,points,over,draftkings,16.5,-110,18.5,146,2025-01-15
RJ Barrett,assists,over,fanduel,8.5,-154,6.5,116,2025-01-15
RJ Barrett,assists,over,draftkings,8.5,550,6.5,116,2025-01-15
Jrue Holiday,points,over,fanduel,9.5,-158,10.5,105,2025-01-15
Jrue Holiday,points,over,draftkings,12.5,154,10.5,105,2025-01-15
Al Horford,points,under,fanduel,11.5,118,9.5,-275,2025-01-15
Al Horford,points,under,draftkings,10.5,-298,9.5,-275,2025-01-15
Jaylen Brown,rebounds,over,fanduel,6.5,-220,6.0,100,2025-01-15
Jaylen Brown,rebounds,over,draftkings,7.5,210,6.0,100,2025-01-15
Scottie Barnes,assists,under,fanduel,8.5,-154,7.5,-112,2025-01-15
Scottie Barnes,assists,under,draftkings,9.5,-5000,7.5,-112,2025-01-15
Jaylen Brown,assists,under,draftkings,4.5,-50000,5.0,100,2025-01-15
Jrue Holiday,assists,over,fanduel,2.5,-188,3.5,-140,2025-01-15
Jrue Holiday,assists,over,draftkings,2.5,1600,3.5,-140,2025-01-15
Jaylen Brown,rebounds,under,fanduel,6.5,162,6.0,100,2025-01-15
Jaylen Brown,rebounds,under,draftkings,7.5,-285,6.0,100,2025-01-15
Chris Boucher,rebounds,under,fanduel,4.5,-108,4.5,106,2025-01-15
Kristaps Porzingis,rebounds,over,draftkings,8.5,800,7.5,110,2025-01-15
Payton Pritchard,assists,over,fanduel,3.5,102,3.5,106,2025-01-15
Payton Pritchard,assists,over,draftkings,4.5,325,3.5,106,2025-01-15
Al Horford,rebounds,over,fanduel,4.5,-118,4.5,-102,2025-01-15
Al Horford,rebounds,over,draftkings,2.5,150,4.5,-102,2025-01-15
Payton Pritchard,points,under,draftkings,20.5,-175,13.5,100,2025-01-15
Jrue Holiday,rebounds,under,fanduel,3.5,114,4.5,100,2025-01-15
Jrue Holiday,rebounds,under,draftkings,6.5,-440,4.5,100,2025-01-15
Davion Mitchell,points,under,fanduel,6.5,-112,6.5,102,2025-01-15
Davion Mitchell,points,under,draftkings,10.5,-188,6.5,102,2025-01-15
Jrue Holiday,assists,under,fanduel,2.5,140,3.5,140,2025-01-15
Jrue Holiday,assists,under,draftkings,2.5,-5000,3.5,140,2025-01-15
Derrick White,rebounds,over,fanduel,3.5,-108,3.5,104,2025-01-15
Jakob Poeltl,points,under,fanduel,16.5,-125,14.5,-165,2025-01-15
Jakob Poeltl,points,under,draftkings,16.5,-145,14.5,-165,2025-01-15
Jayson Tatum,assists,over,fanduel,6.5,-210,5.5,165,2025-01-15
Jayson Tatum,assists,over,draftkings,7.5,1600,5.5,165,2025-01-15
Ochai Agbaji,points,under,fanduel,7.5,-108,7.5,106,2025-01-15
Davion Mitchell,points,over,fanduel,6.5,-118,6.5,-102,2025-01-15
Davion Mitchell,points,over,draftkings,10.5,145,6.5,-102,2025-01-15
Derrick White,points,over,fanduel,8.5,-112,11.0,100,2025-01-15
Derrick White,points,over,draftkings,6.5,114,11.0,100,2025-01-15
Jayson Tatum,points,over,fanduel,18.5,-158,24.5,-164,2025-01-15
Jayson Tatum,points,over,draftkings,16.5,-140,24.5,-164,2025-01-15
Scottie Barnes,assists,over,fanduel,8.5,116,7.5,112,2025-01-15
Scottie Barnes,assists,over,draftkings,9.5,1600,7.5,112,2025-01-15
Kristaps Porzingis,points,under,draftkings,18.5,-195,19.5,-121,2025-01-15
Al Horford,points,over,fanduel,11.5,-158,9.5,275,2025-01-15
Al Horford,points,over,draftkings,10.5,220,9.5,275,2025-01-15
Scottie Barnes,points,under,fanduel,18.5,-174,18.5,-146,2025-01-15
Scottie Barnes,points,under,draftkings,16.5,-120,18.5,-146,2025-01-15
Davion Mitchell,assists,under,fanduel,3.5,142,3.5,131,2025-01-15
Derrick White,rebounds,under,fanduel,3.5,-122,3.5,-104,2025-01-15
Jayson Tatum,assists,under,fanduel,6.5,154,5.5,-165,2025-01-15
Jayson Tatum,assists,under,draftkings,7.5,-5000,5.5,-165,2025-01-15
Derrick White,assists,under,fanduel,3.5,-106,3.0,100,2025-01-15
RJ Barrett,points,over,fanduel,22.5,102,21.5,100,2025-01-15
RJ Barrett,points,over,espnbet,22.5,110,21.5,100,2025-01-15
RJ Barrett,points,over,draftkings,22.5,145,21.5,100,2025-01-15
Bruce Brown,points,over,fanduel,3.5,-118,3.5,-102,2025-01-15
Jrue Holiday,rebounds,over,fanduel,3.5,-152,4.5,100,2025-01-15
Jrue Holiday,rebounds,over,draftkings,6.5,300,4.5,100,2025-01-15
Payton Pritchard,rebounds,over,fanduel,2.5,-178,2.5,-149,2025-01-15
Bruce Brown,rebounds,over,fanduel,2.5,-130,2.5,-112,2025-01-15
Jayson Tatum,rebounds,over,fanduel,10.5,-220,10.5,121,2025-01-15
Jayson Tatum,rebounds,over,draftkings,10.5,260,10.5,121,2025-01-15
Jaylen Brown,points,over,fanduel,11.5,-106,15.5,111,2025-01-15
Jaylen Brown,points,over,espnbet,11.5,105,15.5,111,2025-01-15
Jaylen Brown,points,over,draftkings,10.5,-175,15.5,111,2025-01-15
Ochai Agbaji,points,over,fanduel,7.5,-122,7.5,-106,2025-01-15
Jakob Poeltl,rebounds,over,fanduel,11.5,-132,11.5,-114,2025-01-15
Jakob Poeltl,rebounds,over,draftkings,10.5,360,11.5,-114,2025-01-15
Bruce Brown,points,under,fanduel,3.5,-114,3.5,102,2025-01-15
Sam Hauser,points,over,fanduel,3.5,-106,2.5,-102,2025-01-15
Sam Hauser,points,under,fanduel,3.5,-125,2.5,102,2025-01-15
Chris Boucher,rebounds,over,fanduel,4.5,-122,4.5,-106,2025-01-15
Jayson Tatum,points,under,fanduel,18.5,118,24.5,164,2025-01-15
Jayson Tatum,points,under,draftkings,16.5,110,24.5,164,2025-01-15
Kristaps Porzingis,rebounds,under,draftkings,8.5,-1600,7.5,-110,2025-01-15
Chris Boucher,points,over,fanduel,7.5,-136,9.5,-103,2025-01-15
Derrick White,points,under,fanduel,8.5,-118,11.0,100,2025-01-15
Derrick White,points,under,draftkings,6.5,-145,11.0,100,2025-01-15
Payton Pritchard,rebounds,under,fanduel,2.5,132,2.5,149,2025-01-15
Scottie Barnes,rebounds,under,fanduel,2.5,104,5.5,454,2025-01-15
Scottie Barnes,rebounds,under,draftkings,2.5,-1150,5.5,454,2025-01-15
Scottie Barnes,rebounds,over,fanduel,2.5,-138,5.5,-454,2025-01-15
Scottie Barnes,rebounds,over,draftkings,2.5,625,5.5,-454,2025-01-15
RJ Barrett,rebounds,under,fanduel,8.5,-192,7.5,-220,2025-01-15
RJ Barrett,rebounds,under,draftkings,10.5,-148,7.5,-220,2025-01-15
RJ Barrett,rebounds,over,fanduel,8.5,142,7.5,220,2025-01-15
RJ Barrett,rebounds,over,draftkings,10.5,115,7.5,220,2025-01-15
Trayce Jackson-Davis,assists,over,fanduel,2.5,100,2.5,-131,2025-01-16
Naz Reid,rebounds,over,fanduel,2.5,-125,2.5,-108,2025-01-16
Moses Moody,points,under,fanduel,8.5,-174,6.5,103,2025-01-16
Trayce Jackson-Davis,rebounds,under,fanduel,15.5,-174,15.5,-146,2025-01-16
Stephen Curry,assists,over,fanduel,7.5,130,7.5,146,2025-01-16
Stephen Curry,points,under,fanduel,25.5,116,25.5,128,2025-01-16
Kevon Looney,rebounds,under,fanduel,4.5,-108,10.5,100,2025-01-16
Jaden McDaniels,points,over,fanduel,10.5,134,10.5,155,2025-01-16
Andrew Wiggins,points,under,fanduel,23.5,114,17.5,100,2025-01-16
Andrew Wiggins,rebounds,under,fanduel,3.5,158,5.0,100,2025-01-16
Stephen Curry,rebounds,under,fanduel,2.5,-130,2.5,-112,2025-01-16
Stephen Curry,rebounds,over,fanduel,2.5,-102,2.5,112,2025-01-16
Naz Reid,points,over,fanduel,12.5,-144,12.5,-123,2025-01-16
Naz Reid,rebounds,under,fanduel,2.5,-106,2.5,108,2025-01-16
Stephen Curry,assists,under,fanduel,7.5,-174,7.5,-146,2025-01-16
Stephen Curry,points,over,fanduel,25.5,-154,25.5,-128,2025-01-16
Mike Conley,assists,under,fanduel,3.5,-125,3.5,-108,2025-01-16
Kevon Looney,rebounds,over,fanduel,4.5,-122,10.5,100,2025-01-16
Trayce Jackson-Davis,points,over,fanduel,6.5,-110,6.5,104,2025-01-16
Mike Conley,assists,over,fanduel,3.5,-106,3.5,108,2025-01-16
Trayce Jackson-Davis,points,under,fanduel,6.5,-120,6.5,-104,2025-01-16
Naz Reid,points,under,fanduel,12.5,108,12.5,123,2025-01-16
Mike Conley,points,under,fanduel,3.5,-130,3.5,-112,2025-01-16
Mike Conley,points,over,fanduel,3.5,-102,3.5,112,2025-01-16
Andrew Wiggins,rebounds,over,fanduel,3.5,-215,5.0,100,2025-01-16
Andrew Wiggins,points,over,fanduel,23.5,-152,17.5,100,2025-01-16
Trayce Jackson-Davis,rebounds,over,fanduel,15.5,130,15.5,146,2025-01-16
Kevon Looney,points,under,fanduel,4.5,-104,4.5,110,2025-01-16
Jaden McDaniels,points,under,fanduel,10.5,-180,10.5,-155,2025-01-16
Kevon Looney,points,over,fanduel,4.5,-128,4.5,-110,2025-01-16
Moses Moody,points,over,fanduel,8.5,130,6.5,-103,2025-01-16
Trayce Jackson-Davis,assists,under,fanduel,2.5,-122,2.5,131,2025-01-16
Daniel Gafford,rebounds,over,fanduel,13.5,114,7.5,104,2025-01-15
Dejounte Murray,points,under,fanduel,21.5,-122,18.5,100,2025-01-15
CJ McCollum,points,over,fanduel,15.5,-118,21.5,105,2025-01-15
Trey Murphy III,assists,under,fanduel,2.5,118,2.5,135,2025-01-15
P.J. Washington Jr.,rebounds,over,fanduel,14.5,114,9.5,128,2025-01-15
CJ McCollum,rebounds,over,fanduel,3.5,-118,3.5,-106,2025-01-15
Klay Thompson,rebounds,over,fanduel,3.5,-112,3.5,111,2025-01-15
Daniel Gafford,points,over,fanduel,27.5,225,16.0,100,2025-01-15
Yves Missi,points,under,fanduel,13.5,116,10.5,100,2025-01-15
CJ McCollum,assists,over,fanduel,3.5,-136,4.5,142,2025-01-15
CJ McCollum,assists,under,fanduel,3.5,102,4.5,-142,2025-01-15
Naji Marshall,rebounds,under,fanduel,4.5,-166,4.0,100,2025-01-15
P.J. Washington Jr.,rebounds,under,fanduel,14.5,-152,9.5,-128,2025-01-15
Dejounte Murray,rebounds,over,fanduel,6.5,102,6.5,123,2025-01-15
Yves Missi,rebounds,over,fanduel,7.5,-158,8.5,106,2025-01-15
CJ McCollum,points,under,fanduel,15.5,-112,21.5,-105,2025-01-15
Yves Missi,rebounds,under,fanduel,7.5,118,8.5,-106,2025-01-15
Quentin Grimes,rebounds,under,fanduel,4.5,-132,4.5,-107,2025-01-15
Jose Alvarado,points,over,fanduel,2.5,106,4.5,110,2025-01-15
Dejounte Murray,assists,under,fanduel,7.5,-138,7.5,115,2025-01-15
Daniel Gafford,points,under,fanduel,27.5,-320,16.0,100,2025-01-15
Klay Thompson,points,under,fanduel,8.5,-106,10.5,100,2025-01-15
Dejounte Murray,points,over,fanduel,21.5,-108,18.5,100,2025-01-15
Klay Thompson,points,over,fanduel,8.5,-125,10.5,100,2025-01-15
Quentin Grimes,rebounds,over,fanduel,4.5,100,4.5,107,2025-01-15
CJ McCollum,rebounds,under,fanduel,3.5,-110,3.5,106,2025-01-15
Dejounte Murray,assists,over,fanduel,7.5,104,7.5,-115,2025-01-15
Trey Murphy III,assists,over,fanduel,2.5,-158,2.5,-135,2025-01-15
Naji Marshall,points,under,fanduel,3.5,102,10.0,100,2025-01-15
Naji Marshall,points,over,fanduel,3.5,-136,10.0,100,2025-01-15
Naji Marshall,rebounds,over,fanduel,4.5,124,4.0,100,2025-01-15
Jose Alvarado,points,under,fanduel,2.5,-140,4.5,-110,2025-01-15
Dejounte Murray,rebounds,under,fanduel,6.5,-136,6.5,-123,2025-01-15
Klay Thompson,rebounds,under,fanduel,3.5,-118,3.5,-111,2025-01-15
Yves Missi,points,over,fanduel,13.5,-154,10.5,100,2025-01-15
Daniel Gafford,rebounds,under,fanduel,13.5,-152,7.5,-104,2025-01-15
Trey Murphy III,rebounds,under,fanduel,8.5,-122,8.5,-106,2025-01-15
Trey Murphy III,rebounds,over,fanduel,8.5,-108,8.5,106,2025-01-15
GG Jackson II,rebounds,under,fanduel,3.5,-154,3.5,-131,2025-01-15
Ja Morant,rebounds,over,fanduel,3.5,-166,5.5,104,2025-01-15
Devin Vassell,rebounds,over,fanduel,5.5,-168,9.0,100,2025-01-15
GG Jackson II,points,over,fanduel,18.5,-180,21.5,-102,2025-01-15
Ja Morant,points,under,espnbet,21.5,-135,21.5,-113,2025-01-15
Ja Morant,points,under,fanduel,18.5,-108,21.5,-113,2025-01-15
Keldon Johnson,rebounds,under,fanduel,4.5,-172,4.5,-113,2025-01-15
Victor Wembanyama,points,under,fanduel,12.5,-166,24.0,100,2025-01-15
Victor Wembanyama,rebounds,over,espnbet,13.5,145,12.5,-116,2025-01-15
Victor Wembanyama,rebounds,over,fanduel,12.5,-136,12.5,-116,2025-01-15
Devin Vassell,points,under,fanduel,23.5,-128,23.5,-110,2025-01-15
Stephon Castle,rebounds,under,fanduel,3.5,-166,3.0,100,2025-01-15
Devin Vassell,points,over,fanduel,23.5,-104,23.5,110,2025-01-15
Chris Paul,points,under,fanduel,6.5,-225,9.5,105,2025-01-15
Ja Morant,assists,over,fanduel,10.5,-172,10.5,-159,2025-01-15
Stephon Castle,assists,over,fanduel,4.5,152,4.5,132,2025-01-15
Chris Paul,assists,over,espnbet,5.5,160,6.5,440,2025-01-15
Chris Paul,assists,over,fanduel,4.5,-110,6.5,440,2025-01-15
Desmond Bane,rebounds,under,fanduel,3.5,-220,4.5,-123,2025-01-15
Zach Edey,rebounds,over,fanduel,6.5,110,7.5,100,2025-01-15
Ja Morant,rebounds,under,fanduel,3.5,124,5.5,-104,2025-01-15
Devin Vassell,assists,under,fanduel,3.5,-154,3.5,-107,2025-01-15
Stephon Castle,rebounds,over,fanduel,3.5,124,3.0,100,2025-01-15
Ja Morant,assists,under,fanduel,10.5,128,10.5,159,2025-01-15
Devin Vassell,assists,over,fanduel,3.5,116,3.5,107,2025-01-15
Keldon Johnson,points,over,fanduel,18.5,-132,18.5,-108,2025-01-15
Devin Vassell,rebounds,under,fanduel,5.5,126,9.0,100,2025-01-15
Stephon Castle,points,under,fanduel,24.5,-140,15.0,100,2025-01-15
Desmond Bane,rebounds,over,fanduel,3.5,162,4.5,123,2025-01-15
Stephon Castle,assists,under,fanduel,4.5,-205,4.5,-132,2025-01-15
Julian Champagnie,points,under,fanduel,9.5,-450,8.5,108,2025-01-15
Zach Edey,rebounds,under,fanduel,6.5,-146,7.5,100,2025-01-15
Ja Morant,points,over,espnbet,21.5,-105,21.5,113,2025-01-15
Ja Morant,points,over,fanduel,18.5,-122,21.5,113,2025-01-15
GG Jackson II,rebounds,over,fanduel,3.5,116,3.5,131,2025-01-15
Zach Edey,points,over,fanduel,6.5,-118,6.5,-102,2025-01-15
Chris Paul,points,over,fanduel,6.5,164,9.5,-105,2025-01-15
Keldon Johnson,points,under,fanduel,18.5,100,18.5,108,2025-01-15
Victor Wembanyama,rebounds,under,espnbet,13.5,-215,12.5,116,2025-01-15
Victor Wembanyama,rebounds,under,fanduel,12.5,102,12.5,116,2025-01-15
Desmond Bane,points,over,fanduel,18.5,-122,17.5,101,2025-01-15
Desmond Bane,points,under,fanduel,18.5,-108,17.5,-101,2025-01-15
Stephon Castle,points,over,fanduel,24.5,106,15.0,100,2025-01-15
GG Jackson II,points,under,fanduel,18.5,132,21.5,102,2025-01-15
Victor Wembanyama,points,over,fanduel,12.5,124,24.0,100,2025-01-15
Santi Aldama,rebounds,over,fanduel,8.5,118,1.0,100,2025-01-15
Keldon Johnson,rebounds,over,fanduel,4.5,128,4.5,113,2025-01-15
Santi Aldama,rebounds,under,fanduel,8.5,-158,1.0,100,2025-01-15
Zach Edey,points,under,fanduel,6.5,-112,6.5,102,2025-01-15
Chris Paul,assists,under,espnbet,5.5,-240,6.5,-440,2025-01-15
Chris Paul,assists,under,fanduel,4.5,-118,6.5,-440,2025-01-15
Paolo Banchero,points,under,fanduel,18.5,-120,25.5,100,2025-01-15
Tristan da Silva,points,under,fanduel,2.5,110,9.5,182,2025-01-15
Jonathan Isaac,rebounds,over,fanduel,5.5,100,6.0,100,2025-01-15
Anthony Black,points,over,fanduel,8.5,-102,10.5,-106,2025-01-15
AJ Green,points,over,fanduel,2.5,-192,6.0,100,2025-01-15
Cole Anthony,rebounds,over,fanduel,4.5,-136,5.0,100,2025-01-15
Anthony Black,assists,over,fanduel,2.5,116,6.5,100,2025-01-15
Tristan da Silva,points,over,fanduel,2.5,-146,9.5,-182,2025-01-15
Jonathan Isaac,points,over,fanduel,6.5,106,8.5,104,2025-01-15
Jonathan Isaac,points,under,fanduel,6.5,-140,8.5,-104,2025-01-15
AJ Green,points,under,fanduel,2.5,142,6.0,100,2025-01-15
Anthony Black,assists,under,fanduel,2.5,-154,6.5,100,2025-01-15
Jonathan Isaac,rebounds,under,fanduel,5.5,-132,6.0,100,2025-01-15
Cole Anthony,assists,under,fanduel,7.5,-104,7.5,110,2025-01-15
Cole Anthony,rebounds,under,fanduel,4.5,102,5.0,100,2025-01-15
Anthony Black,rebounds,under,fanduel,2.5,-132,2.0,100,2025-01-15
Paolo Banchero,rebounds,over,fanduel,5.5,-174,7.5,-116,2025-01-15
Anthony Black,rebounds,over,fanduel,2.5,100,2.0,100,2025-01-15
Tristan da Silva,rebounds,over,fanduel,4.5,-136,5.5,135,2025-01-15
Paolo Banchero,rebounds,under,fanduel,5.5,130,7.5,116,2025-01-15
